train_loss_step,epoch,step,train_loss_epoch
0.057782310992479324,0,1549,
0.04098014160990715,0,1559,
0.04593881592154503,0,1569,
0.035725850611925125,0,1579,
0.033493366092443466,0,1589,
0.041690561920404434,0,1599,
0.05236686021089554,0,1609,
0.049317482858896255,0,1619,
0.05231421813368797,0,1629,
0.06909891217947006,0,1639,
0.03900429978966713,0,1649,
0.03744886443018913,0,1659,
0.03487244248390198,0,1669,
0.059209056198596954,0,1679,
0.04941986873745918,0,1689,
0.037213776260614395,0,1699,
0.058114517480134964,0,1709,
0.04510347545146942,0,1719,
0.0516035296022892,0,1729,
0.04763852432370186,0,1739,
0.04729032516479492,0,1749,
0.03868987411260605,0,1759,
0.05894621089100838,0,1769,
0.05721306800842285,0,1779,
0.02754894830286503,0,1789,
0.0355447456240654,0,1799,
0.03952600806951523,0,1809,
0.039123356342315674,0,1819,
0.0422777496278286,0,1829,
0.053500931710004807,0,1839,
0.044267747551202774,0,1849,
0.048631954938173294,0,1859,
0.052719537168741226,0,1869,
0.035891495645046234,0,1879,
0.044031042605638504,0,1889,
0.04732929542660713,0,1899,
0.04288412630558014,0,1909,
0.04641926661133766,0,1919,
0.053980957716703415,0,1929,
0.023938531056046486,0,1939,
0.05731090530753136,0,1949,
0.05322186276316643,0,1959,
,0,1965,0.04978761821985245
0.04095285385847092,1,1969,
0.08431331068277359,1,1979,
0.05825499817728996,1,1989,
0.060822684317827225,1,1999,
0.050238821655511856,1,2009,
0.057198889553546906,1,2019,
0.04119051992893219,1,2029,
0.040025223046541214,1,2039,
0.03974427282810211,1,2049,
0.04020141437649727,1,2059,
0.0453905314207077,1,2069,
0.08221108466386795,1,2079,
0.03250793740153313,1,2089,
0.036435317248106,1,2099,
0.05281608924269676,1,2109,
0.07609982043504715,1,2119,
0.04641987010836601,1,2129,
0.03535696119070053,1,2139,
0.043077562004327774,1,2149,
0.036832988262176514,1,2159,
0.05162376910448074,1,2169,
0.0510249063372612,1,2179,
0.04257513955235481,1,2189,
0.037658002227544785,1,2199,
0.04721592366695404,1,2209,
0.05643872544169426,1,2219,
0.04999950900673866,1,2229,
0.08133956044912338,1,2239,
0.05231236666440964,1,2249,
0.04071347042918205,1,2259,
0.03962741419672966,1,2269,
0.041896119713783264,1,2279,
0.04002438485622406,1,2289,
0.05038288235664368,1,2299,
0.0516153983771801,1,2309,
0.04409974813461304,1,2319,
0.04038069024682045,1,2329,
0.03300440311431885,1,2339,
0.04711387678980827,1,2349,
0.067636638879776,1,2359,
0.04640283063054085,1,2369,
0.0482306107878685,1,2379,
0.04791883006691933,1,2389,
0.05443643778562546,1,2399,
0.04840254783630371,1,2409,
0.04712652415037155,1,2419,
0.037794552743434906,1,2429,
0.05280696600675583,1,2439,
0.06138160452246666,1,2449,
0.05367404967546463,1,2459,
0.053283561021089554,1,2469,
0.042385201901197433,1,2479,
0.03412431851029396,1,2489,
0.03597310557961464,1,2499,
0.038076359778642654,1,2509,
0.06582073122262955,1,2519,
0.04990433529019356,1,2529,
0.04032624512910843,1,2539,
0.040481191128492355,1,2549,
0.05522136762738228,1,2559,
0.048778045922517776,1,2569,
0.05333755537867546,1,2579,
0.05188247188925743,1,2589,
0.04746440798044205,1,2599,
0.06871877610683441,1,2609,
0.031841013580560684,1,2619,
0.06615740060806274,1,2629,
0.07932857424020767,1,2639,
0.04975578561425209,1,2649,
0.06302715092897415,1,2659,
0.05220112204551697,1,2669,
0.062125299125909805,1,2679,
0.037784330546855927,1,2689,
0.044625092297792435,1,2699,
0.06059902161359787,1,2709,
0.03859630227088928,1,2719,
0.05164444446563721,1,2729,
0.06338993459939957,1,2739,
0.033178575336933136,1,2749,
0.05300898104906082,1,2759,
0.034835122525691986,1,2769,
0.04678916931152344,1,2779,
0.04640239104628563,1,2789,
0.05297716706991196,1,2799,
0.04699556156992912,1,2809,
0.04303644225001335,1,2819,
0.032582785934209824,1,2829,
0.05044671520590782,1,2839,
0.05095084756612778,1,2849,
0.04551686719059944,1,2859,
0.03930475190281868,1,2869,
0.060464780777692795,1,2879,
0.0538935586810112,1,2889,
0.05683016777038574,1,2899,
0.037589509040117264,1,2909,
0.044179268181324005,1,2919,
0.05432717502117157,1,2929,
0.061477430164813995,1,2939,
0.048015620559453964,1,2949,
0.06765269488096237,1,2959,
0.0503273569047451,1,2969,
0.06860290467739105,1,2979,
0.05066307261586189,1,2989,
0.044900111854076385,1,2999,
0.04817614331841469,1,3009,
0.05656304582953453,1,3019,
0.06031511351466179,1,3029,
0.033718518912792206,1,3039,
0.029303455725312233,1,3049,
0.04517853260040283,1,3059,
0.04645605757832527,1,3069,
0.05674591287970543,1,3079,
0.02961289882659912,1,3089,
0.05169498547911644,1,3099,
0.044630516320466995,1,3109,
0.050277650356292725,1,3119,
0.04503454640507698,1,3129,
0.05211697891354561,1,3139,
0.03172904625535011,1,3149,
0.03944067284464836,1,3159,
0.06489206850528717,1,3169,
0.04106264188885689,1,3179,
0.05231110006570816,1,3189,
0.06882953643798828,1,3199,
0.0516715906560421,1,3209,
0.055019836872816086,1,3219,
0.03801596164703369,1,3229,
0.058566782623529434,1,3239,
0.05666034668684006,1,3249,
0.045112986117601395,1,3259,
0.05436829850077629,1,3269,
0.0654120221734047,1,3279,
0.05432895943522453,1,3289,
0.07221963256597519,1,3299,
0.04658004641532898,1,3309,
0.05276089534163475,1,3319,
0.04650122672319412,1,3329,
0.04102814197540283,1,3339,
0.05117248371243477,1,3349,
0.05020879954099655,1,3359,
0.05847954750061035,1,3369,
0.059672702103853226,1,3379,
0.045588988810777664,1,3389,
0.06411707401275635,1,3399,
0.051801636815071106,1,3409,
0.04595069959759712,1,3419,
0.05594886839389801,1,3429,
0.0557091161608696,1,3439,
0.06299880146980286,1,3449,
0.0405864492058754,1,3459,
0.02965443767607212,1,3469,
0.05166223272681236,1,3479,
0.059949975460767746,1,3489,
0.050938062369823456,1,3499,
0.03479347750544548,1,3509,
0.04342450201511383,1,3519,
0.057357899844646454,1,3529,
0.03760208562016487,1,3539,
0.044040337204933167,1,3549,
0.03118714690208435,1,3559,
0.03464155271649361,1,3569,
0.04941471293568611,1,3579,
0.04224472492933273,1,3589,
0.0480879507958889,1,3599,
0.04177729785442352,1,3609,
0.0341842882335186,1,3619,
0.04611967131495476,1,3629,
0.05543901026248932,1,3639,
0.04307684674859047,1,3649,
0.05531322956085205,1,3659,
0.03688209131360054,1,3669,
0.051996078342199326,1,3679,
0.06085043027997017,1,3689,
0.053659677505493164,1,3699,
0.04725060239434242,1,3709,
0.04208642244338989,1,3719,
0.06535638868808746,1,3729,
0.05578206852078438,1,3739,
0.038470812141895294,1,3749,
0.03649282455444336,1,3759,
0.045877836644649506,1,3769,
0.04553453251719475,1,3779,
0.0520612969994545,1,3789,
0.046406298875808716,1,3799,
0.04842139035463333,1,3809,
0.04290738329291344,1,3819,
0.05337747186422348,1,3829,
0.054158926010131836,1,3839,
0.04762796312570572,1,3849,
0.052001260221004486,1,3859,
0.04938379302620888,1,3869,
0.05402061343193054,1,3879,
0.045765213668346405,1,3889,
0.04326159507036209,1,3899,
0.04238484799861908,1,3909,
0.04490571469068527,1,3919,
0.04333439841866493,1,3929,
,1,3931,0.049747779965400696
0.06366217136383057,2,3939,
0.05601700022816658,2,3949,
0.04695581644773483,2,3959,
0.06262125074863434,2,3969,
0.03918560594320297,2,3979,
0.05986662581562996,2,3989,
0.054987333714962006,2,3999,
0.05614355579018593,2,4009,
0.07077347487211227,2,4019,
0.05090748146176338,2,4029,
0.053478412330150604,2,4039,
0.046978846192359924,2,4049,
0.04282713308930397,2,4059,
0.03261968865990639,2,4069,
0.0634554773569107,2,4079,
0.05941420793533325,2,4089,
0.05479590594768524,2,4099,
0.04564879462122917,2,4109,
0.06811360269784927,2,4119,
0.03201340138912201,2,4129,
0.03616013005375862,2,4139,
0.06625498831272125,2,4149,
0.06090882793068886,2,4159,
0.055716078728437424,2,4169,
0.05120961740612984,2,4179,
0.04468525946140289,2,4189,
0.06314406543970108,2,4199,
0.051465440541505814,2,4209,
0.03360281512141228,2,4219,
0.03805597499012947,2,4229,
0.05483202636241913,2,4239,
0.03866342827677727,2,4249,
0.06315097957849503,2,4259,
0.0531141459941864,2,4269,
0.06532460451126099,2,4279,
0.053640320897102356,2,4289,
0.0451962873339653,2,4299,
0.05252896994352341,2,4309,
0.03597589582204819,2,4319,
0.05023890733718872,2,4329,
0.04724584147334099,2,4339,
0.058505669236183167,2,4349,
0.05007990077137947,2,4359,
0.05852676182985306,2,4369,
0.07549978792667389,2,4379,
0.06869156658649445,2,4389,
0.05581888183951378,2,4399,
0.04261735454201698,2,4409,
0.05744832009077072,2,4419,
0.038346223533153534,2,4429,
0.04370696470141411,2,4439,
0.04733767732977867,2,4449,
0.05242815241217613,2,4459,
0.06573446840047836,2,4469,
0.04980292543768883,2,4479,
0.04322532191872597,2,4489,
0.037995077669620514,2,4499,
0.05553628131747246,2,4509,
0.04948227107524872,2,4519,
0.06550507992506027,2,4529,
0.04453327879309654,2,4539,
0.0527990348637104,2,4549,
0.05366101488471031,2,4559,
0.07263762503862381,2,4569,
0.04209093376994133,2,4579,
0.059905052185058594,2,4589,
0.04420389607548714,2,4599,
0.055715788155794144,2,4609,
0.03969135135412216,2,4619,
0.0599379688501358,2,4629,
0.042602088302373886,2,4639,
0.07284944504499435,2,4649,
0.05636291950941086,2,4659,
0.03147031366825104,2,4669,
0.03379383310675621,2,4679,
0.05434757098555565,2,4689,
0.05071547254920006,2,4699,
0.04854622110724449,2,4709,
0.028388163074851036,2,4719,
0.030391348525881767,2,4729,
0.06282197684049606,2,4739,
0.0583687499165535,2,4749,
0.0490102656185627,2,4759,
0.05935743823647499,2,4769,
0.0463612861931324,2,4779,
0.036978889256715775,2,4789,
0.06234431266784668,2,4799,
0.0672248899936676,2,4809,
0.05170697718858719,2,4819,
0.02760804258286953,2,4829,
0.05139109864830971,2,4839,
0.04903313145041466,2,4849,
0.06925661116838455,2,4859,
0.04626159369945526,2,4869,
0.04907838627696037,2,4879,
0.03578674793243408,2,4889,
0.06808433681726456,2,4899,
0.03770842030644417,2,4909,
0.06975386291742325,2,4919,
0.035478491336107254,2,4929,
0.051883451640605927,2,4939,
0.060409147292375565,2,4949,
0.05174536257982254,2,4959,
0.03091786988079548,2,4969,
0.04975854605436325,2,4979,
0.05295117571949959,2,4989,
0.06206000596284866,2,4999,
0.045030251145362854,2,5009,
0.04794136434793472,2,5019,
0.04671034589409828,2,5029,
0.04654167592525482,2,5039,
0.06003032997250557,2,5049,
0.05289424583315849,2,5059,
0.04816336929798126,2,5069,
0.06293085962533951,2,5079,
0.06271549314260483,2,5089,
0.05440463870763779,2,5099,
0.04325079917907715,2,5109,
0.042800724506378174,2,5119,
0.0354507714509964,2,5129,
0.04670407623052597,2,5139,
0.04957132413983345,2,5149,
0.04739702120423317,2,5159,
0.03445998579263687,2,5169,
0.04682280495762825,2,5179,
0.0359029583632946,2,5189,
0.0474548265337944,2,5199,
0.05373384803533554,2,5209,
0.0574195571243763,2,5219,
0.04740116000175476,2,5229,
0.05306904762983322,2,5239,
0.04642732813954353,2,5249,
0.08119857311248779,2,5259,
0.035723183304071426,2,5269,
0.034802064299583435,2,5279,
0.041469987481832504,2,5289,
0.04899510741233826,2,5299,
0.0475616529583931,2,5309,
0.043972764164209366,2,5319,
0.04132334515452385,2,5329,
0.05112040042877197,2,5339,
0.048240333795547485,2,5349,
0.06751497834920883,2,5359,
0.03922739997506142,2,5369,
0.06232037767767906,2,5379,
0.05880655348300934,2,5389,
0.038114674389362335,2,5399,
0.04339573159813881,2,5409,
0.07341716438531876,2,5419,
0.03482898697257042,2,5429,
0.0559004545211792,2,5439,
0.04106011241674423,2,5449,
0.04578201845288277,2,5459,
0.04054504632949829,2,5469,
0.06038982421159744,2,5479,
0.07142854481935501,2,5489,
0.04253287613391876,2,5499,
0.07110661268234253,2,5509,
0.06615391373634338,2,5519,
0.04361613094806671,2,5529,
0.042155634611845016,2,5539,
0.0313296914100647,2,5549,
0.05540020391345024,2,5559,
0.04635213315486908,2,5569,
0.0422888919711113,2,5579,
0.026113374158740044,2,5589,
0.05020465701818466,2,5599,
0.046756863594055176,2,5609,
0.03399262949824333,2,5619,
0.06201314926147461,2,5629,
0.0472470298409462,2,5639,
0.04216054826974869,2,5649,
0.07534845173358917,2,5659,
0.059529200196266174,2,5669,
0.042618997395038605,2,5679,
0.035520054399967194,2,5689,
0.04016730561852455,2,5699,
0.057060081511735916,2,5709,
0.03276779130101204,2,5719,
0.05791228264570236,2,5729,
0.06840572506189346,2,5739,
0.06568706035614014,2,5749,
0.0482722707092762,2,5759,
0.057635944336652756,2,5769,
0.05201486870646477,2,5779,
0.05797722563147545,2,5789,
0.05382781848311424,2,5799,
0.044314008206129074,2,5809,
0.06477029621601105,2,5819,
0.04265866056084633,2,5829,
0.05880717560648918,2,5839,
0.03991467505693436,2,5849,
0.050845518708229065,2,5859,
0.05976976454257965,2,5869,
0.04267358407378197,2,5879,
0.04639751464128494,2,5889,
,2,5897,0.04971432313323021
0.056612949818372726,3,5899,
0.050294142216444016,3,5909,
0.048539597541093826,3,5919,
0.05358068272471428,3,5929,
0.059673912823200226,3,5939,
0.06364688277244568,3,5949,
0.040561892092227936,3,5959,
0.038487758487463,3,5969,
0.04731003940105438,3,5979,
0.03197832033038139,3,5989,
0.04837933927774429,3,5999,
0.05461690574884415,3,6009,
0.06052050366997719,3,6019,
0.029395537450909615,3,6029,
0.06164881959557533,3,6039,
0.04411826655268669,3,6049,
0.04036761075258255,3,6059,
0.04478021338582039,3,6069,
0.03814740851521492,3,6079,
0.052627529948949814,3,6089,
0.04208672046661377,3,6099,
0.050189170986413956,3,6109,
0.03595869988203049,3,6119,
0.05356098711490631,3,6129,
0.03922579810023308,3,6139,
0.025851568207144737,3,6149,
0.054063696414232254,3,6159,
0.04879605025053024,3,6169,
0.04559624195098877,3,6179,
0.06504574418067932,3,6189,
0.04451138898730278,3,6199,
0.04330569505691528,3,6209,
0.04012095928192139,3,6219,
0.04592649266123772,3,6229,
0.06500426679849625,3,6239,
0.029315108433365822,3,6249,
0.05664109066128731,3,6259,
0.044245123863220215,3,6269,
0.055228687822818756,3,6279,
0.05678320676088333,3,6289,
0.04297567158937454,3,6299,
0.036666981875896454,3,6309,
0.03910133242607117,3,6319,
0.03730153292417526,3,6329,
0.058369118720293045,3,6339,
0.04739631712436676,3,6349,
0.07918524742126465,3,6359,
0.06767981499433517,3,6369,
0.04274073615670204,3,6379,
0.05762121453881264,3,6389,
0.03809322789311409,3,6399,
0.0425778329372406,3,6409,
0.06034575775265694,3,6419,
0.038918640464544296,3,6429,
0.05046669766306877,3,6439,
0.0516374446451664,3,6449,
0.03265014663338661,3,6459,
0.05360599607229233,3,6469,
0.07509546726942062,3,6479,
0.03728429973125458,3,6489,
0.0565173365175724,3,6499,
0.045866046100854874,3,6509,
0.04119686409831047,3,6519,
0.048565834760665894,3,6529,
0.04872121289372444,3,6539,
0.039574965834617615,3,6549,
0.043128062039613724,3,6559,
0.04046972468495369,3,6569,
0.059898894280195236,3,6579,
0.07088029384613037,3,6589,
0.05945764109492302,3,6599,
0.04254739359021187,3,6609,
0.051416005939245224,3,6619,
0.0662446841597557,3,6629,
0.059069983661174774,3,6639,
0.05129881203174591,3,6649,
0.05634605884552002,3,6659,
0.053224992007017136,3,6669,
0.07460884004831314,3,6679,
0.05018168315291405,3,6689,
0.04746628552675247,3,6699,
0.04343444108963013,3,6709,
0.041125841438770294,3,6719,
0.043618276715278625,3,6729,
0.07026400417089462,3,6739,
0.03695490583777428,3,6749,
0.060050178319215775,3,6759,
0.05426378548145294,3,6769,
0.05930699408054352,3,6779,
0.060313038527965546,3,6789,
0.04209697246551514,3,6799,
0.05548301711678505,3,6809,
0.05122910439968109,3,6819,
0.060265976935625076,3,6829,
0.054309945553541183,3,6839,
0.07830223441123962,3,6849,
0.040019553154706955,3,6859,
0.05121028423309326,3,6869,
0.042072951793670654,3,6879,
0.049281876534223557,3,6889,
0.044476915150880814,3,6899,
0.07002478092908859,3,6909,
0.04183484613895416,3,6919,
0.04625977575778961,3,6929,
0.04948687553405762,3,6939,
0.0414627306163311,3,6949,
0.05614283308386803,3,6959,
0.04943417012691498,3,6969,
0.045007456094026566,3,6979,
0.0400516651570797,3,6989,
0.06097234785556793,3,6999,
0.05529966950416565,3,7009,
0.034546077251434326,3,7019,
0.052805788815021515,3,7029,
0.06318744271993637,3,7039,
0.04772183299064636,3,7049,
0.05907239019870758,3,7059,
0.05046381056308746,3,7069,
0.06727078557014465,3,7079,
0.05282143875956535,3,7089,
0.05690262094140053,3,7099,
0.06397821009159088,3,7109,
0.0628090426325798,3,7119,
0.0422385074198246,3,7129,
0.04896574094891548,3,7139,
0.04195601865649223,3,7149,
0.05282445624470711,3,7159,
0.04552533105015755,3,7169,
0.034986674785614014,3,7179,
0.06346292048692703,3,7189,
0.04452867433428764,3,7199,
0.028232790529727936,3,7209,
0.0690481960773468,3,7219,
0.05145816132426262,3,7229,
0.04502161219716072,3,7239,
0.05356714129447937,3,7249,
0.04231496900320053,3,7259,
0.06474807113409042,3,7269,
0.0498470775783062,3,7279,
0.06415536254644394,3,7289,
0.0572165921330452,3,7299,
0.037559717893600464,3,7309,
0.07265167683362961,3,7319,
0.042084768414497375,3,7329,
0.06925437599420547,3,7339,
0.04855376482009888,3,7349,
0.056529391556978226,3,7359,
0.047485340386629105,3,7369,
0.04772760346531868,3,7379,
0.02684207260608673,3,7389,
0.05112958699464798,3,7399,
0.03826350346207619,3,7409,
0.05041646957397461,3,7419,
0.04008302465081215,3,7429,
0.04055747762322426,3,7439,
0.03889407217502594,3,7449,
0.050420407205820084,3,7459,
0.04818612337112427,3,7469,
0.051095474511384964,3,7479,
0.04095160961151123,3,7489,
0.0639524981379509,3,7499,
0.04586918652057648,3,7509,
0.046212244778871536,3,7519,
0.06140625476837158,3,7529,
0.04776250198483467,3,7539,
0.04207708314061165,3,7549,
0.04455436021089554,3,7559,
0.06489577889442444,3,7569,
0.04033184051513672,3,7579,
0.055629704147577286,3,7589,
0.036513421684503555,3,7599,
0.040732402354478836,3,7609,
0.049967050552368164,3,7619,
0.036672890186309814,3,7629,
0.05411664769053459,3,7639,
0.03589382395148277,3,7649,
0.04897717759013176,3,7659,
0.035601623356342316,3,7669,
0.033494703471660614,3,7679,
0.03858373686671257,3,7689,
0.048667848110198975,3,7699,
0.05612506344914436,3,7709,
0.05467363819479942,3,7719,
0.03818393126130104,3,7729,
0.047981370240449905,3,7739,
0.04769692197442055,3,7749,
0.05118514969944954,3,7759,
0.06693071871995926,3,7769,
0.040831632912158966,3,7779,
0.06259462237358093,3,7789,
0.05239968001842499,3,7799,
0.03305361419916153,3,7809,
0.051470451056957245,3,7819,
0.04394569993019104,3,7829,
0.05730884149670601,3,7839,
0.059279900044202805,3,7849,
0.03510947898030281,3,7859,
,3,7863,0.049952391535043716
0.05758388340473175,4,7869,
0.04625793918967247,4,7879,
0.05168318748474121,4,7889,
0.0611991211771965,4,7899,
0.0355483703315258,4,7909,
0.035416554659605026,4,7919,
0.04413321986794472,4,7929,
0.059952668845653534,4,7939,
0.07313451915979385,4,7949,
0.04073689505457878,4,7959,
0.05552271381020546,4,7969,
0.038565706461668015,4,7979,
0.03788277134299278,4,7989,
0.06190578266978264,4,7999,
0.04593510553240776,4,8009,
0.06371846795082092,4,8019,
0.0494193434715271,4,8029,
0.0450933575630188,4,8039,
0.05803922191262245,4,8049,
0.0457644984126091,4,8059,
0.05599065124988556,4,8069,
0.0517856739461422,4,8079,
0.04244993254542351,4,8089,
0.03749050572514534,4,8099,
0.04804626852273941,4,8109,
0.060257647186517715,4,8119,
0.03728501871228218,4,8129,
0.04463454335927963,4,8139,
0.053428422659635544,4,8149,
0.04611622542142868,4,8159,
0.06873030215501785,4,8169,
0.028789401054382324,4,8179,
0.03385578840970993,4,8189,
0.04815799742937088,4,8199,
0.046917010098695755,4,8209,
0.037325501441955566,4,8219,
0.037259459495544434,4,8229,
0.03458375111222267,4,8239,
0.07831477373838425,4,8249,
0.061287954449653625,4,8259,
0.06883390992879868,4,8269,
0.06802195310592651,4,8279,
0.05140234902501106,4,8289,
0.03544298931956291,4,8299,
0.028182413429021835,4,8309,
0.03526940569281578,4,8319,
0.04665079340338707,4,8329,
0.03463213890790939,4,8339,
0.039191834628582,4,8349,
0.06539284437894821,4,8359,
0.042047493159770966,4,8369,
0.05962783098220825,4,8379,
0.062371626496315,4,8389,
0.047464217990636826,4,8399,
0.0458611436188221,4,8409,
0.05900290235877037,4,8419,
0.041876740753650665,4,8429,
0.037035778164863586,4,8439,
0.05561460554599762,4,8449,
0.08792950212955475,4,8459,
0.06719762086868286,4,8469,
0.044368140399456024,4,8479,
0.05606161803007126,4,8489,
0.06253700703382492,4,8499,
0.0625421330332756,4,8509,
0.049012526869773865,4,8519,
0.04135339707136154,4,8529,
0.03502810746431351,4,8539,
0.05840675160288811,4,8549,
0.0472557432949543,4,8559,
0.052320778369903564,4,8569,
0.04451726749539375,4,8579,
0.0375882051885128,4,8589,
0.05861542746424675,4,8599,
0.05459447205066681,4,8609,
0.04890051856637001,4,8619,
0.03322811797261238,4,8629,
0.06879588216543198,4,8639,
0.03648660331964493,4,8649,
0.03928020969033241,4,8659,
0.04646759480237961,4,8669,
0.04193844273686409,4,8679,
0.06082993000745773,4,8689,
0.040283627808094025,4,8699,
0.05998110771179199,4,8709,
0.03683697059750557,4,8719,
0.047414544969797134,4,8729,
0.042262595146894455,4,8739,
0.06281859427690506,4,8749,
0.03807751089334488,4,8759,
0.05020666867494583,4,8769,
0.05218916013836861,4,8779,
0.039876796305179596,4,8789,
0.04959079623222351,4,8799,
0.04200591892004013,4,8809,
0.05588951334357262,4,8819,
0.05477388575673103,4,8829,
0.037128765136003494,4,8839,
0.04312710091471672,4,8849,
0.07658784836530685,4,8859,
0.0721609890460968,4,8869,
0.049102384597063065,4,8879,
0.06083898991346359,4,8889,
0.04339182376861572,4,8899,
0.04512486979365349,4,8909,
0.0545894056558609,4,8919,
0.055906932801008224,4,8929,
0.03177414461970329,4,8939,
0.048590037971735,4,8949,
0.06764622777700424,4,8959,
0.04158754646778107,4,8969,
0.03711704909801483,4,8979,
0.04750972241163254,4,8989,
0.040545716881752014,4,8999,
0.06866741925477982,4,9009,
0.03246575593948364,4,9019,
0.044047389179468155,4,9029,
0.04448539763689041,4,9039,
0.06418028473854065,4,9049,
0.04582031071186066,4,9059,
0.05716734379529953,4,9069,
0.03847070038318634,4,9079,
0.052042942494153976,4,9089,
0.07046566158533096,4,9099,
0.040325094014406204,4,9109,
0.09008629620075226,4,9119,
0.058189161121845245,4,9129,
0.0482834056019783,4,9139,
0.03521411120891571,4,9149,
0.035308897495269775,4,9159,
0.04846540093421936,4,9169,
0.02417648583650589,4,9179,
0.04181098937988281,4,9189,
0.04220763221383095,4,9199,
0.06584671884775162,4,9209,
0.06447622925043106,4,9219,
0.04985899478197098,4,9229,
0.05716101452708244,4,9239,
0.03669530898332596,4,9249,
0.05408483371138573,4,9259,
0.05125115439295769,4,9269,
0.05822458490729332,4,9279,
0.04312150552868843,4,9289,
0.06666062027215958,4,9299,
0.06476599723100662,4,9309,
0.04987351968884468,4,9319,
0.05357019603252411,4,9329,
