epoch,step,train_loss_epoch,train_loss_step
5,1919,,3.1616811752319336
5,1929,,2.8840324878692627
5,1939,,3.402663230895996
5,1949,,3.3220748901367188
5,1959,,2.986234664916992
5,1969,,3.1541943550109863
5,1979,,2.8820676803588867
5,1989,,2.610837697982788
5,1999,,3.4082744121551514
5,2009,,3.4653167724609375
5,2019,,3.2024953365325928
5,2029,,2.9735991954803467
5,2039,,3.3850197792053223
5,2049,,3.1744678020477295
5,2059,,3.296173334121704
5,2069,,4.83647346496582
5,2079,,4.428562164306641
5,2089,,3.6004414558410645
5,2099,,2.8036680221557617
5,2109,,3.2610228061676025
5,2119,,2.7064425945281982
5,2129,,3.154067277908325
5,2139,,3.2415060997009277
5,2149,,4.130670070648193
5,2159,,3.5614140033721924
5,2169,,4.0081682205200195
5,2179,,3.3605382442474365
5,2189,,3.5359959602355957
5,2199,,3.144861936569214
5,2207,3.34492564201355,
6,2209,,3.0955684185028076
6,2219,,2.8402011394500732
6,2229,,3.6946310997009277
6,2239,,3.1298727989196777
6,2249,,3.2327992916107178
6,2259,,2.8000082969665527
6,2269,,3.237610340118408
6,2279,,2.890974283218384
6,2289,,3.082979202270508
6,2299,,3.497781991958618
6,2309,,2.9113855361938477
6,2319,,2.909883975982666
6,2329,,3.300140380859375
6,2339,,2.6105473041534424
6,2349,,2.864548683166504
6,2359,,3.4406235218048096
6,2369,,3.258295774459839
6,2379,,2.961686134338379
6,2389,,3.6871395111083984
6,2399,,3.0035831928253174
6,2409,,3.279696226119995
6,2419,,2.9680206775665283
6,2429,,3.2520546913146973
6,2439,,2.9406373500823975
6,2449,,3.6757326126098633
6,2459,,3.017320156097412
6,2469,,3.216362714767456
6,2479,,3.95477294921875
6,2489,,3.0872833728790283
6,2499,,3.7993648052215576
6,2509,,3.596741199493408
6,2519,,3.3077616691589355
6,2529,,3.5016627311706543
6,2539,,3.2026877403259277
6,2549,,3.5063414573669434
6,2559,,3.2787744998931885
6,2569,,3.0366077423095703
6,2575,3.2179343700408936,
7,2579,,3.13053297996521
7,2589,,3.0893702507019043
7,2599,,3.332690715789795
7,2609,,2.8770694732666016
7,2619,,3.366661787033081
7,2629,,3.598115921020508
7,2639,,2.907201051712036
7,2649,,3.246979236602783
7,2659,,3.7193706035614014
7,2669,,2.8186986446380615
7,2679,,3.2620909214019775
7,2689,,2.322908639907837
7,2699,,2.9481499195098877
7,2709,,3.1304004192352295
7,2719,,3.432056188583374
7,2729,,3.1868631839752197
7,2739,,2.980165958404541
7,2749,,3.7024173736572266
7,2759,,3.199655294418335
7,2769,,3.0417897701263428
7,2779,,2.9268829822540283
7,2789,,3.9381532669067383
7,2799,,2.8182384967803955
7,2809,,3.626887321472168
7,2819,,2.873960494995117
7,2829,,3.2382044792175293
7,2839,,3.1058928966522217
7,2849,,2.9969089031219482
7,2859,,2.9116010665893555
7,2869,,3.08719539642334
7,2879,,3.3752379417419434
7,2889,,3.155973196029663
7,2899,,3.020352363586426
7,2909,,3.5199546813964844
7,2919,,3.2557427883148193
7,2929,,3.8581745624542236
7,2939,,2.690089464187622
7,2943,3.121384620666504,
8,2949,,2.8073861598968506
8,2959,,3.6197218894958496
8,2969,,2.9258217811584473
8,2979,,3.5493524074554443
8,2989,,3.148810386657715
8,2999,,3.001995086669922
8,3009,,3.0534231662750244
8,3019,,3.039402723312378
8,3029,,2.5353214740753174
8,3039,,3.068981170654297
8,3049,,2.90447998046875
8,3059,,3.1571409702301025
8,3069,,3.255052089691162
8,3079,,3.243756055831909
8,3089,,3.345641613006592
8,3099,,3.4620251655578613
8,3109,,2.6828339099884033
8,3119,,3.125328540802002
8,3129,,3.5429956912994385
8,3139,,3.7746400833129883
8,3149,,3.3306961059570312
8,3159,,2.9938783645629883
8,3169,,2.645704984664917
8,3179,,3.2865681648254395
8,3189,,2.810145139694214
8,3199,,3.147486448287964
8,3209,,3.416308641433716
8,3219,,3.038405179977417
8,3229,,2.9860832691192627
8,3239,,3.2308340072631836
8,3249,,3.145249843597412
8,3259,,2.9085206985473633
8,3269,,3.3824970722198486
8,3279,,2.872797966003418
8,3289,,3.47741436958313
8,3299,,2.9489240646362305
8,3309,,3.0326786041259766
8,3311,3.0843777656555176,
9,3319,,2.8655624389648438
9,3329,,3.4095747470855713
9,3339,,2.7690961360931396
9,3349,,3.0636210441589355
9,3359,,3.364881753921509
9,3369,,2.9934349060058594
9,3379,,3.0224740505218506
9,3389,,2.998852491378784
9,3399,,2.747359037399292
9,3409,,3.466752529144287
9,3419,,3.235657215118408
9,3429,,3.0541858673095703
9,3439,,2.949639081954956
9,3449,,3.715007781982422
9,3459,,3.04866623878479
9,3469,,3.265965223312378
9,3479,,2.6722941398620605
9,3489,,2.709171772003174
9,3499,,3.1535208225250244
9,3509,,2.852398157119751
9,3519,,3.2300302982330322
9,3529,,3.3670647144317627
9,3539,,2.937864303588867
9,3549,,3.267515182495117
9,3559,,3.283629894256592
9,3569,,3.185051918029785
9,3579,,3.2865002155303955
9,3589,,3.069591522216797
9,3599,,2.6851296424865723
9,3609,,3.184718370437622
9,3619,,2.411439895629883
9,3629,,3.035146951675415
9,3639,,3.037763833999634
9,3649,,2.929628849029541
9,3659,,2.7619404792785645
9,3669,,2.71178936958313
9,3679,,2.922926902770996
9,3679,3.044590711593628,
10,3689,,3.051640033721924
10,3699,,3.1599884033203125
10,3709,,3.300978660583496
10,3719,,3.218653678894043
10,3729,,3.2113261222839355
10,3739,,2.5456435680389404
10,3749,,2.727369546890259
10,3759,,2.7153258323669434
10,3769,,2.698408365249634
10,3779,,3.3274903297424316
10,3789,,3.075303316116333
10,3799,,2.6832680702209473
10,3809,,3.5228209495544434
10,3819,,3.3411765098571777
10,3829,,2.9633638858795166
10,3839,,3.3567748069763184
10,3849,,2.947113513946533
10,3859,,3.398439884185791
10,3869,,3.4887688159942627
10,3879,,3.6389851570129395
10,3889,,3.273077964782715
10,3899,,3.5136752128601074
10,3909,,2.259247064590454
10,3919,,3.058436393737793
10,3929,,2.7641139030456543
10,3939,,3.0096964836120605
10,3949,,3.3352367877960205
10,3959,,3.138524293899536
10,3969,,2.9868667125701904
10,3979,,3.094947338104248
10,3989,,3.106602907180786
10,3999,,2.333338737487793
10,4009,,3.0690085887908936
10,4019,,2.9079689979553223
10,4029,,3.1791281700134277
10,4039,,2.5006988048553467
10,4047,2.9921231269836426,
11,4049,,2.7717196941375732
11,4059,,2.8783345222473145
11,4069,,2.597257375717163
11,4079,,2.962993860244751
11,4089,,3.0054919719696045
11,4099,,2.7532858848571777
11,4109,,2.7270660400390625
11,4119,,3.53812313079834
11,4129,,3.0726420879364014
11,4139,,2.6566598415374756
11,4149,,2.9905171394348145
11,4159,,2.4908764362335205
11,4169,,2.6400952339172363
11,4179,,3.0125720500946045
11,4189,,3.179652452468872
11,4199,,2.9350426197052
11,4209,,3.5276095867156982
11,4219,,3.227816343307495
11,4229,,3.3043410778045654
11,4239,,2.4695966243743896
11,4249,,2.7647268772125244
11,4259,,2.8678886890411377
11,4269,,2.912888526916504
11,4279,,2.996441125869751
11,4289,,2.675002336502075
11,4299,,2.4874281883239746
11,4309,,2.6021809577941895
11,4319,,2.6361613273620605
11,4329,,3.015936851501465
11,4339,,2.9731051921844482
11,4349,,3.1323230266571045
11,4359,,3.252568006515503
11,4369,,3.003981828689575
11,4379,,2.6308321952819824
11,4389,,2.8932290077209473
11,4399,,2.7473480701446533
11,4409,,2.8350448608398438
11,4415,2.9433557987213135,
12,4419,,2.6955113410949707
12,4429,,2.424478530883789
12,4439,,2.988215684890747
12,4449,,2.47039532661438
12,4459,,2.911215305328369
12,4469,,3.0096852779388428
12,4479,,2.951725482940674
12,4489,,2.8139710426330566
12,4499,,2.8442506790161133
12,4509,,3.0421223640441895
12,4519,,2.5874390602111816
12,4529,,2.644387722015381
12,4539,,2.4655964374542236
12,4549,,2.8294055461883545
12,4559,,2.4640090465545654
12,4569,,2.772213935852051
12,4579,,2.401733875274658
12,4589,,3.2360448837280273
12,4599,,3.3305625915527344
12,4609,,2.867591381072998
12,4619,,3.1632492542266846
12,4629,,3.0431056022644043
12,4639,,3.28924298286438
12,4649,,2.4431073665618896
12,4659,,3.47786545753479
12,4669,,3.0066256523132324
12,4679,,2.908130168914795
12,4689,,2.7170236110687256
12,4699,,2.4842193126678467
12,4709,,3.291350841522217
12,4719,,3.0355722904205322
12,4729,,2.6249916553497314
12,4739,,3.170196056365967
12,4749,,2.910897970199585
12,4759,,3.2532451152801514
12,4769,,2.931641101837158
12,4779,,3.082824230194092
12,4783,2.88096284866333,
13,4789,,2.537201166152954
13,4799,,3.1123433113098145
13,4809,,2.387315273284912
13,4819,,2.7022032737731934
13,4829,,2.4045250415802
13,4839,,3.2373528480529785
13,4849,,2.647770404815674
13,4859,,2.995331287384033
13,4869,,2.528928518295288
13,4879,,2.813779592514038
13,4889,,2.9244954586029053
13,4899,,3.194638252258301
13,4909,,2.4066050052642822
13,4919,,2.88918137550354
13,4929,,2.8818047046661377
13,4939,,2.4001078605651855
13,4949,,2.7780942916870117
13,4959,,2.4803426265716553
13,4969,,3.0132927894592285
13,4979,,2.4946329593658447
13,4989,,2.775137186050415
13,4999,,2.4386496543884277
13,5009,,2.6933531761169434
13,5019,,2.5753681659698486
13,5029,,2.6887922286987305
13,5039,,2.676359176635742
13,5049,,2.5877883434295654
13,5059,,2.688807487487793
13,5069,,2.7226176261901855
13,5079,,3.1966633796691895
13,5089,,3.416253089904785
13,5099,,3.5391464233398438
13,5109,,2.8888051509857178
13,5119,,2.7907116413116455
13,5129,,2.9057109355926514
13,5139,,2.8862757682800293
13,5149,,2.720252275466919
13,5151,2.804945230484009,
14,5159,,2.442885637283325
14,5169,,2.391611099243164
14,5179,,3.0374627113342285
14,5189,,2.916301965713501
14,5199,,2.764828681945801
14,5209,,2.7765331268310547
14,5219,,2.6496031284332275
14,5229,,2.933912992477417
14,5239,,2.650303363800049
14,5249,,2.6286752223968506
14,5259,,3.1981124877929688
14,5269,,3.0538182258605957
14,5279,,2.6522624492645264
14,5289,,2.5013434886932373
14,5299,,3.4989678859710693
14,5309,,2.7781589031219482
14,5319,,3.0696542263031006
14,5329,,2.6184349060058594
14,5339,,2.455526113510132
14,5349,,2.385756254196167
14,5359,,3.293485641479492
14,5369,,2.5119802951812744
14,5379,,2.5908303260803223
14,5389,,2.931337356567383
14,5399,,2.328925848007202
14,5409,,2.739302635192871
14,5419,,2.729558229446411
14,5429,,2.909233808517456
14,5439,,2.4604270458221436
14,5449,,2.4872944355010986
14,5459,,2.6220035552978516
14,5469,,3.1607627868652344
14,5479,,2.5159783363342285
14,5489,,2.5294113159179688
14,5499,,3.0368330478668213
14,5509,,2.44095778465271
14,5519,,2.695486545562744
14,5519,2.79654860496521,
15,5529,,3.50002384185791
15,5539,,2.3750298023223877
15,5549,,2.786121129989624
15,5559,,2.7327475547790527
15,5569,,2.4523520469665527
15,5579,,2.6989595890045166
15,5589,,2.787078857421875
15,5599,,3.2564311027526855
15,5609,,2.2199180126190186
15,5619,,2.671126127243042
15,5629,,2.876224994659424
15,5639,,2.7247414588928223
15,5649,,2.632748603820801
15,5659,,2.4842472076416016
15,5669,,2.825819253921509
15,5679,,2.657388210296631
15,5689,,2.372328042984009
15,5699,,3.503483295440674
15,5709,,2.4538772106170654
15,5719,,2.695293426513672
15,5729,,2.7973432540893555
15,5739,,2.601999521255493
15,5749,,2.8853628635406494
15,5759,,3.049971580505371
15,5769,,2.9875235557556152
15,5779,,2.496175527572632
15,5789,,2.6409761905670166
15,5799,,2.5021398067474365
15,5809,,2.5855541229248047
15,5819,,2.760011672973633
15,5829,,2.48244047164917
15,5839,,2.9733312129974365
15,5849,,2.8979098796844482
15,5859,,2.8149771690368652
15,5869,,2.9899110794067383
15,5879,,2.6956310272216797
15,5887,2.7542884349823,
16,5889,,2.841033935546875
16,5899,,3.131500482559204
16,5909,,2.879861354827881
16,5919,,2.7682974338531494
16,5929,,2.6144814491271973
16,5939,,2.692598819732666
16,5949,,2.659275531768799
16,5959,,2.0780985355377197
16,5969,,2.8522393703460693
16,5979,,2.7708609104156494
16,5989,,3.0175185203552246
16,5999,,2.6681931018829346
16,6009,,2.8016505241394043
16,6019,,2.287839651107788
16,6029,,2.9749767780303955
16,6039,,2.3552095890045166
16,6049,,2.5844738483428955
16,6059,,2.556617259979248
16,6069,,2.5516715049743652
16,6079,,2.597827196121216
16,6089,,2.8005058765411377
16,6099,,2.251021385192871
16,6109,,2.9686477184295654
16,6119,,2.4224343299865723
16,6129,,3.322458028793335
16,6139,,2.1772449016571045
16,6149,,2.9291932582855225
16,6159,,2.516273021697998
16,6169,,2.9065635204315186
16,6179,,2.456176280975342
16,6189,,2.6735446453094482
16,6199,,2.7672154903411865
16,6209,,2.6751272678375244
16,6219,,2.4720442295074463
16,6229,,3.112840175628662
16,6239,,2.6942543983459473
16,6249,,2.8850209712982178
16,6255,2.7170522212982178,
17,6259,,2.637423038482666
17,6269,,2.856088399887085
17,6279,,2.6189658641815186
17,6289,,2.9300129413604736
17,6299,,3.002375364303589
17,6309,,2.4862632751464844
17,6319,,2.4722816944122314
17,6329,,2.3865418434143066
17,6339,,3.284041404724121
17,6349,,2.82155442237854
17,6359,,3.0526490211486816
17,6369,,2.9892427921295166
17,6379,,2.707521915435791
17,6389,,2.6193785667419434
17,6399,,2.3537940979003906
17,6409,,2.5843183994293213
17,6419,,2.678469657897949
17,6429,,2.8683714866638184
17,6439,,2.8794398307800293
17,6449,,2.4441561698913574
17,6459,,2.732348680496216
17,6469,,2.8634231090545654
17,6479,,2.6609394550323486
17,6489,,2.7183401584625244
17,6499,,2.227379322052002
17,6509,,2.9939966201782227
17,6519,,2.8415489196777344
17,6529,,2.334395408630371
17,6539,,2.6116583347320557
17,6549,,2.382375717163086
17,6559,,2.689875364303589
17,6569,,2.550920009613037
17,6579,,2.766106367111206
17,6589,,2.7476420402526855
17,6599,,2.564671754837036
17,6609,,2.774019718170166
17,6619,,2.6898534297943115
17,6623,2.693363904953003,
18,6629,,2.698258876800537
18,6639,,3.0837371349334717
18,6649,,2.475813865661621
18,6659,,2.382469654083252
18,6669,,2.6196084022521973
18,6679,,2.7867684364318848
18,6689,,2.286574125289917
18,6699,,2.830890417098999
18,6709,,2.8334221839904785
18,6719,,2.716245412826538
18,6729,,2.808840274810791
18,6739,,2.429839849472046
18,6749,,2.5295462608337402
18,6759,,2.487539052963257
18,6769,,2.466278314590454
18,6779,,3.027944803237915
18,6789,,2.334158182144165
18,6799,,2.5645527839660645
18,6809,,2.83365797996521
18,6819,,2.6401031017303467
18,6829,,2.303180456161499
18,6839,,2.873241424560547
18,6849,,2.320460319519043
18,6859,,2.8740639686584473
18,6869,,2.8313791751861572
18,6879,,2.507720947265625
18,6889,,2.8800387382507324
18,6899,,2.8547050952911377
18,6909,,2.4386346340179443
18,6919,,2.567927122116089
18,6929,,2.6567180156707764
18,6939,,2.5172672271728516
18,6949,,3.046449661254883
18,6959,,2.72509503364563
18,6969,,2.975739002227783
18,6979,,2.505638599395752
18,6989,,2.409423828125
18,6991,2.68766188621521,
19,6999,,2.2241058349609375
19,7009,,2.7748985290527344
19,7019,,2.1527271270751953
19,7029,,2.635255813598633
19,7039,,2.697239398956299
19,7049,,2.515197277069092
19,7059,,3.0007407665252686
19,7069,,2.9473326206207275
19,7079,,2.82446026802063
19,7089,,2.4256339073181152
19,7099,,3.0578513145446777
19,7109,,2.3842756748199463
19,7119,,2.4154369831085205
19,7129,,2.556333541870117
19,7139,,3.232715368270874
19,7149,,2.569761037826538
19,7159,,2.6027028560638428
19,7169,,2.436429262161255
19,7179,,2.5683252811431885
19,7189,,2.708078145980835
19,7199,,2.6249594688415527
19,7209,,2.7756707668304443
19,7219,,2.511944055557251
19,7229,,2.7534191608428955
19,7239,,2.645272731781006
19,7249,,2.579596757888794
19,7259,,2.6846225261688232
19,7269,,2.7487781047821045
19,7279,,2.215061902999878
19,7289,,2.5757455825805664
19,7299,,2.8889071941375732
19,7309,,2.8303773403167725
19,7319,,2.57987117767334
19,7329,,2.6288106441497803
19,7339,,2.3968353271484375
19,7349,,2.489013671875
19,7359,,2.920999526977539
19,7359,2.646540880203247,
20,7369,,2.145075798034668
20,7379,,2.792271852493286
20,7389,,2.6480884552001953
20,7399,,3.0201644897460938
20,7409,,2.794156074523926
20,7419,,2.2592921257019043
20,7429,,2.999458074569702
20,7439,,3.331049919128418
20,7449,,2.647829532623291
20,7459,,2.4408111572265625
20,7469,,3.285306215286255
20,7479,,2.9742748737335205
20,7489,,2.401484966278076
20,7499,,2.772003412246704
20,7509,,3.2085554599761963
20,7519,,2.2206525802612305
20,7529,,2.313054084777832
20,7539,,2.6464133262634277
20,7549,,2.7857587337493896
20,7559,,2.6929900646209717
20,7569,,2.3255419731140137
20,7579,,2.9054982662200928
20,7589,,2.3139007091522217
20,7599,,3.0306155681610107
20,7609,,2.761460781097412
20,7619,,2.64363956451416
20,7629,,2.539700508117676
20,7639,,2.611759901046753
20,7649,,2.8381407260894775
20,7659,,2.580650568008423
20,7669,,2.199702024459839
20,7679,,3.2991087436676025
20,7689,,2.4451136589050293
20,7699,,2.7708017826080322
20,7709,,2.4195406436920166
20,7719,,2.9316043853759766
20,7727,2.6502082347869873,
21,7729,,2.8856611251831055
21,7739,,2.097430467605591
21,7749,,2.257429361343384
21,7759,,2.6908836364746094
21,7769,,2.795884132385254
21,7779,,2.473609447479248
21,7789,,2.438143253326416
21,7799,,3.1472086906433105
21,7809,,2.1687026023864746
21,7819,,3.38808012008667
21,7829,,2.74247145652771
21,7839,,3.0507171154022217
21,7849,,2.656238079071045
21,7859,,2.6308584213256836
21,7869,,2.681718111038208
21,7879,,2.801807165145874
21,7889,,2.632692813873291
21,7899,,2.487307071685791
21,7909,,2.6638777256011963
21,7919,,2.3585500717163086
21,7929,,2.9177892208099365
21,7939,,2.5225584506988525
21,7949,,2.605332374572754
21,7959,,2.647953510284424
21,7969,,2.7951669692993164
21,7979,,2.6115305423736572
21,7989,,2.789529800415039
21,7999,,2.6663475036621094
21,8009,,3.04862380027771
21,8019,,2.7185282707214355
21,8029,,2.638532876968384
21,8039,,2.4763574600219727
21,8049,,2.611098051071167
21,8059,,2.598008155822754
21,8069,,2.6462583541870117
21,8079,,2.261033773422241
21,8089,,3.053492307662964
21,8095,2.6242644786834717,
22,8099,,2.161743640899658
22,8109,,2.778308391571045
22,8119,,2.6249725818634033
22,8129,,2.5441648960113525
22,8139,,2.19850754737854
22,8149,,2.4533660411834717
22,8159,,2.446406126022339
22,8169,,2.6620936393737793
22,8179,,2.757249355316162
22,8189,,2.365227222442627
22,8199,,2.691014528274536
22,8209,,2.815730333328247
22,8219,,2.2689712047576904
22,8229,,2.6014087200164795
22,8239,,2.829951286315918
22,8249,,2.5142874717712402
22,8259,,2.662141799926758
22,8269,,2.328059196472168
22,8279,,2.5152041912078857
22,8289,,2.4595730304718018
22,8299,,2.8049402236938477
22,8309,,2.551882266998291
22,8319,,2.679762840270996
22,8329,,2.56246018409729
22,8339,,2.4553165435791016
22,8349,,2.544687271118164
22,8359,,2.0717415809631348
22,8369,,3.0149917602539062
22,8379,,3.103239059448242
22,8389,,2.635392189025879
22,8399,,2.5605809688568115
22,8409,,2.57332706451416
22,8419,,2.6586215496063232
22,8429,,2.8044376373291016
22,8439,,2.7603442668914795
22,8449,,2.881948947906494
22,8459,,2.8458151817321777
22,8463,2.602012872695923,
23,8469,,2.622241258621216
23,8479,,2.9677348136901855
23,8489,,2.724367618560791
23,8499,,2.6159677505493164
23,8509,,2.3727638721466064
23,8519,,2.586690664291382
23,8529,,2.5925605297088623
23,8539,,2.428513526916504
23,8549,,3.0851166248321533
23,8559,,2.744715452194214
23,8569,,2.0934081077575684
23,8579,,2.517256736755371
23,8589,,2.3892979621887207
23,8599,,2.525171995162964
23,8609,,2.4468834400177
23,8619,,2.1992475986480713
23,8629,,2.3061394691467285
23,8639,,2.9993135929107666
23,8649,,2.3747520446777344
23,8659,,2.3893613815307617
23,8669,,2.506453275680542
23,8679,,2.3733694553375244
23,8689,,2.508054733276367
23,8699,,2.9535584449768066
23,8709,,2.162804365158081
23,8719,,3.098435401916504
23,8729,,2.5929484367370605
23,8739,,2.987339735031128
23,8749,,2.167268753051758
23,8759,,2.4235408306121826
23,8769,,2.5910308361053467
23,8779,,2.446871280670166
23,8789,,2.256894111633301
23,8799,,2.737382173538208
23,8809,,2.4623849391937256
23,8819,,2.253750801086426
23,8829,,2.6092138290405273
23,8831,2.5807132720947266,
24,8839,,2.5817177295684814
24,8849,,2.744600772857666
24,8859,,2.535335063934326
24,8869,,2.851944923400879
24,8879,,2.4588117599487305
24,8889,,2.3944954872131348
24,8899,,2.9125664234161377
24,8909,,2.3387129306793213
24,8919,,3.4416849613189697
24,8929,,2.650404691696167
24,8939,,2.447223424911499
24,8949,,2.7591054439544678
24,8959,,2.4048638343811035
24,8969,,2.643988847732544
24,8979,,2.6441221237182617
24,8989,,2.5175368785858154
24,8999,,2.225980043411255
24,9009,,2.2845587730407715
24,9019,,2.617525577545166
24,9029,,2.820706367492676
24,9039,,2.0773019790649414
24,9049,,2.4463133811950684
24,9059,,2.901688575744629
24,9069,,2.6278674602508545
24,9079,,2.110707998275757
24,9089,,2.289515972137451
24,9099,,2.5511245727539062
24,9109,,2.568971633911133
24,9119,,2.7669801712036133
24,9129,,2.491185426712036
24,9139,,2.592853307723999
24,9149,,2.6249637603759766
24,9159,,2.6683449745178223
24,9169,,2.333247661590576
24,9179,,2.7705626487731934
24,9189,,2.6523473262786865
24,9199,,2.506018877029419
24,9199,2.5782992839813232,
25,9209,,2.6112916469573975
25,9219,,2.643420696258545
25,9229,,2.762754440307617
25,9239,,2.8022308349609375
25,9249,,3.137618064880371
25,9259,,2.210055351257324
25,9269,,2.479708433151245
25,9279,,2.736970901489258
25,9289,,2.7866334915161133
25,9299,,2.2081351280212402
25,9309,,3.106290578842163
25,9319,,2.1903111934661865
25,9329,,2.742555618286133
25,9339,,2.687769889831543
25,9349,,2.6550068855285645
25,9359,,2.3658411502838135
25,9369,,2.5950236320495605
25,9379,,2.626688003540039
25,9389,,2.616525650024414
25,9399,,2.297377347946167
25,9409,,2.715444803237915
25,9419,,2.5299293994903564
25,9429,,2.4887266159057617
25,9439,,2.7770795822143555
